claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id
CM004515,CL002786,VH003010,,PR000131,,multi_vehicle_pileup,rain,2023-11-10,False,0,2,3668.24,under_review,,0,
CM001039,CL003345,VH003906,PR000073,PR000224,,sideswipe,snow,2024-07-24,True,0,0,2573.36,paid,2492.68,0,
CM006858,CL003710,VH003186,PR000021,PR000229,PR000130,rear_end_collision,clear,2023-10-29,True,1,2,6502.04,paid,6182.14,0,
CM002953,CL002019,VH001470,,,,single_vehicle,snow,2023-08-22,True,0,1,2600.76,paid,2433.52,0,
CM003275,CL000462,VH000636,PR000098,PR000012,,sideswipe,clear,2023-09-01,True,1,2,1291.28,paid,1198.39,0,
CM005093,CL002861,VH003764,PR000088,PR000128,,parking_lot,rain,2025-10-15,True,0,0,1774.98,paid,1748.57,0,
CM001596,CL002781,VH001091,,PR000069,,parking_lot,clear,2024-07-09,False,0,2,3563.38,paid,3437.31,0,
CM008167,CL002229,VH001755,,,,single_vehicle,clear,2024-12-12,True,0,0,964.28,paid,900.98,0,
CM006664,CL001261,VH002463,PR000223,PR000115,,sideswipe,rain,2023-01-12,False,0,1,3645.11,denied,0.0,0,
CM000676,CL001845,VH002898,PR000240,PR000160,,sideswipe,rain,2025-07-20,True,0,2,1014.96,paid,973.24,0,
CM008010,CL001722,VH000655,,PR000124,,sideswipe,clear,2025-10-22,True,0,1,11252.61,paid,10931.03,0,
CM001559,CL002151,VH003180,PR000190,PR000009,,single_vehicle,clear,2023-09-05,False,0,0,3428.47,paid,3278.24,0,
CM000230,CL001282,VH002663,,PR000121,PR000237,parking_lot,clear,2023-06-24,True,0,2,2788.71,denied,0.0,0,
CM007700,CL000362,VH002567,PR000249,PR000225,,rear_end_collision,clear,2025-08-28,True,0,2,4472.12,paid,4135.35,0,
CM006757,CL001611,VH000773,,PR000242,,sideswipe,snow,2023-06-15,True,0,0,3403.53,paid,3075.35,0,
CM001836,CL001778,VH001300,PR000249,PR000092,,single_vehicle,rain,2025-03-09,True,0,0,1907.84,paid,1877.63,0,
CM007734,CL000579,VH001359,,PR000015,,sideswipe,clear,2024-01-20,True,0,0,4398.62,paid,4297.24,0,
CM008424,CL003394,VH000051,PR000114,PR000013,PR000030,single_vehicle,clear,2024-05-01,True,2,1,6016.06,paid,5805.76,1,RING000
CM002128,CL001790,VH003550,,PR000178,,rear_end_collision,clear,2024-02-09,False,0,1,866.9,paid,826.73,0,
CM006772,CL002039,VH002016,,PR000095,,parking_lot,clear,2025-11-18,True,0,3,3143.63,paid,3126.19,0,
CM001651,CL000829,VH001284,,PR000128,,sideswipe,clear,2023-01-10,True,0,0,783.73,paid,760.4,0,
CM001833,CL003213,VH001015,,PR000111,,parking_lot,rain,2025-03-24,False,0,0,1629.33,denied,0.0,0,
CM003147,CL000099,VH003756,,,,multi_vehicle_pileup,rain,2025-05-20,True,0,0,6270.21,denied,0.0,0,
CM005629,CL002618,VH001641,PR000096,PR000050,,parking_lot,rain,2023-08-20,True,0,2,2576.46,under_review,,0,
CM008325,CL001945,VH002132,PR000104,,,rear_end_collision,clear,2023-11-07,True,0,1,3049.7,paid,2998.12,0,
CM001534,CL002089,VH003523,PR000089,PR000058,,rear_end_collision,clear,2025-05-03,True,2,1,1297.03,under_review,,0,
CM005243,CL000081,VH002757,,PR000133,,sideswipe,clear,2023-03-02,True,0,0,4755.28,denied,0.0,0,
CM004985,CL000887,VH002783,PR000200,PR000067,,parking_lot,rain,2023-12-16,False,0,0,8516.96,paid,7686.62,0,
CM008490,CL003894,VH000767,PR000019,PR000071,PR000102,sideswipe,clear,2024-03-25,False,0,0,3391.84,paid,3316.62,1,RING003
CM004966,CL002495,VH002963,PR000159,PR000180,,sideswipe,clear,2023-04-24,True,1,0,2114.13,paid,1949.83,0,
CM005378,CL002019,VH001043,,PR000009,PR000185,multi_vehicle_pileup,rain,2025-05-09,False,0,0,1699.96,paid,1644.9,0,
CM008444,CL001982,VH002785,PR000146,PR000105,,rear_end_collision,snow,2024-02-28,True,1,1,5362.1,partially_paid,1893.48,1,RING001
CM001157,CL003093,VH000674,,,,parking_lot,clear,2025-09-05,False,0,1,1473.92,paid,1422.82,0,
CM008810,CL002536,VH001804,PR000106,PR000203,PR000230,sideswipe,rain,2024-01-16,False,1,0,6723.49,paid,6208.93,1,RING015
CM006633,CL001437,VH003488,PR000200,PR000058,,parking_lot,clear,2023-05-25,True,0,0,2162.69,paid,2027.01,0,
CM007584,CL003787,VH002012,PR000240,PR000194,,sideswipe,snow,2024-02-20,True,0,1,892.26,paid,853.96,0,
CM000097,CL000258,VH000703,PR000149,PR000241,,sideswipe,clear,2024-04-18,False,1,2,4228.58,paid,4162.39,0,
CM002274,CL003038,VH003703,PR000208,PR000140,,single_vehicle,clear,2024-03-20,True,2,1,2029.8,paid,1850.82,0,
CM006706,CL002327,VH001243,PR000129,PR000163,,multi_vehicle_pileup,clear,2023-08-21,True,1,0,6908.51,under_review,,0,
CM005240,CL000246,VH003290,PR000192,,,single_vehicle,snow,2023-10-24,True,0,1,7496.6,paid,7219.26,0,
CM004540,CL001150,VH003850,,PR000181,,parking_lot,clear,2023-05-21,True,1,2,2707.29,under_review,,0,
CM006660,CL001368,VH003749,PR000222,PR000178,,single_vehicle,clear,2024-04-10,True,0,2,1532.94,paid,1511.24,0,
CM005630,CL003764,VH003718,,PR000209,,sideswipe,snow,2024-08-09,True,0,2,3550.53,paid,3416.15,0,
CM001489,CL000920,VH001155,PR000208,PR000028,,rear_end_collision,clear,2024-09-19,True,0,0,3300.6,paid,3019.93,0,
CM008204,CL003173,VH003799,,PR000225,,single_vehicle,clear,2023-01-02,False,0,3,7629.38,paid,7549.51,0,
CM002132,CL001650,VH002831,,PR000151,PR000155,single_vehicle,snow,2025-07-16,False,0,1,2655.35,under_review,,0,
CM001018,CL000660,VH000967,,PR000191,PR000130,multi_vehicle_pileup,clear,2024-04-25,True,0,1,2108.86,paid,1968.09,0,
CM001776,CL003576,VH002654,PR000195,PR000210,,single_vehicle,clear,2024-06-18,True,0,2,3466.28,paid,3383.28,0,
CM002692,CL003209,VH001533,,PR000087,,parking_lot,clear,2025-11-11,True,0,0,3927.9,paid,3536.19,0,
CM004817,CL003931,VH003097,,PR000246,,multi_vehicle_pileup,clear,2023-10-06,True,0,2,3536.89,paid,3356.39,0,
CM000351,CL001855,VH001779,PR000004,,PR000147,single_vehicle,clear,2023-09-25,True,0,0,5688.71,denied,0.0,0,
CM003019,CL001536,VH003294,PR000073,PR000042,,rear_end_collision,clear,2024-09-15,False,1,0,3999.65,paid,3640.3,0,
CM003542,CL002651,VH002482,PR000074,PR000178,,sideswipe,clear,2025-06-25,True,1,2,1608.62,paid,1549.96,0,
CM003756,CL000432,VH002346,,PR000160,,sideswipe,clear,2024-07-26,False,0,2,1811.78,paid,1772.26,0,
CM002484,CL000130,VH003784,PR000046,PR000128,,parking_lot,fog,2024-01-05,True,0,0,8363.72,under_review,,0,
CM003796,CL000481,VH001106,,PR000207,,single_vehicle,clear,2025-08-30,True,0,0,3585.4,paid,3378.67,0,
CM003146,CL000429,VH002619,,PR000183,,rear_end_collision,clear,2024-01-20,False,0,1,4748.43,denied,0.0,0,
CM007595,CL003730,VH003294,,PR000095,,parking_lot,rain,2024-07-30,False,1,1,1826.5,paid,1773.85,0,
CM007382,CL003701,VH001344,PR000234,,,multi_vehicle_pileup,clear,2024-03-04,True,0,3,6355.12,paid,6274.05,0,
CM004320,CL001026,VH002311,,PR000157,,sideswipe,rain,2024-04-04,True,0,1,4610.01,paid,4382.15,0,
CM005701,CL001970,VH001728,PR000187,PR000005,,single_vehicle,clear,2023-06-15,True,0,0,1571.6,paid,1527.26,0,
CM005467,CL001390,VH001724,,PR000218,,single_vehicle,clear,2023-11-05,False,1,1,5329.04,paid,4911.81,0,
CM001721,CL002913,VH001744,,,,rear_end_collision,rain,2025-05-08,True,0,0,264.25,paid,259.0,0,
CM008805,CL001959,VH001695,PR000106,PR000203,PR000230,rear_end_collision,clear,2024-01-16,False,1,0,7746.9,paid,7503.58,1,RING015
CM000743,CL000912,VH001390,,PR000150,,single_vehicle,clear,2025-08-16,True,0,0,3938.06,paid,3874.18,0,
CM000181,CL003509,VH001983,,PR000140,,rear_end_collision,rain,2025-03-04,True,1,0,5136.47,under_review,,0,
CM004181,CL000459,VH003533,PR000093,PR000110,,parking_lot,rain,2025-09-23,True,0,1,1761.85,paid,1613.1,0,
CM000350,CL001312,VH000240,,PR000000,,sideswipe,clear,2023-08-13,True,0,0,1252.67,under_review,,0,
CM007697,CL001168,VH000129,,PR000242,,single_vehicle,rain,2023-04-10,True,0,0,3134.67,under_review,,0,
CM003149,CL001570,VH003321,PR000043,PR000024,,multi_vehicle_pileup,snow,2024-02-10,True,1,1,7216.05,paid,6749.46,0,
CM007977,CL002396,VH002698,,PR000226,,parking_lot,clear,2023-08-30,True,0,1,1563.25,paid,1528.59,0,
CM008059,CL003800,VH001072,PR000127,PR000218,,single_vehicle,rain,2024-09-11,False,0,0,4635.4,paid,4606.27,0,
CM003284,CL003198,VH003972,,PR000204,,rear_end_collision,clear,2024-12-28,False,0,0,2982.09,under_review,,0,
CM006643,CL002167,VH001281,PR000198,PR000241,,rear_end_collision,clear,2024-05-14,True,0,0,3754.41,paid,3731.39,0,
CM000082,CL002658,VH001656,,,,multi_vehicle_pileup,clear,2025-05-15,True,2,0,2691.0,under_review,,0,
CM002998,CL001283,VH003467,PR000212,PR000133,,rear_end_collision,clear,2023-06-16,False,0,4,1485.09,paid,1442.01,0,
CM003795,CL003554,VH000675,,PR000204,PR000213,single_vehicle,clear,2024-01-02,True,0,0,4763.37,paid,4571.67,0,
CM005232,CL001908,VH003951,PR000074,PR000069,,rear_end_collision,clear,2023-08-16,True,1,1,3819.9,paid,3591.78,0,
CM000832,CL002190,VH002320,PR000235,PR000181,,rear_end_collision,snow,2023-05-03,True,0,0,3145.55,paid,2841.09,0,
CM001370,CL000152,VH002000,PR000001,PR000108,,multi_vehicle_pileup,clear,2023-04-06,True,1,1,5159.33,paid,4809.33,0,
CM004603,CL000603,VH000869,PR000068,,,sideswipe,rain,2024-07-17,True,1,1,7369.69,denied,0.0,0,
CM005322,CL002110,VH003221,,PR000050,,sideswipe,rain,2023-05-19,True,0,2,3376.81,paid,3296.21,0,
CM006052,CL003211,VH003877,,PR000029,,rear_end_collision,clear,2023-12-13,True,0,0,2124.72,paid,1956.83,0,
CM001220,CL002997,VH002320,PR000036,PR000221,,rear_end_collision,clear,2025-03-04,True,0,1,10553.36,paid,10245.56,0,
CM001184,CL002205,VH003959,,PR000246,,single_vehicle,clear,2023-07-29,True,0,0,950.91,under_review,,0,
CM001375,CL002985,VH002229,,PR000137,,parking_lot,clear,2023-06-30,True,0,0,6295.74,paid,5982.42,0,
CM004490,CL000456,VH000206,,,PR000213,rear_end_collision,clear,2025-01-04,True,1,2,3864.8,paid,3816.93,0,
CM001727,CL000332,VH002202,PR000106,,,sideswipe,clear,2023-04-27,False,0,0,9135.34,paid,9075.67,0,
CM002693,CL002259,VH001679,,PR000050,,multi_vehicle_pileup,clear,2023-08-21,True,0,1,2496.6,paid,2334.53,0,
CM001124,CL002033,VH001043,PR000223,PR000115,,parking_lot,clear,2024-07-09,True,0,1,3296.34,under_review,,0,
CM006947,CL001912,VH002087,,PR000087,,rear_end_collision,rain,2023-08-06,True,0,0,1032.92,paid,981.32,0,
CM001196,CL003808,VH000067,PR000239,,,parking_lot,rain,2024-10-31,True,0,1,3898.34,paid,3773.45,0,
CM007056,CL003141,VH002155,PR000039,PR000203,PR000232,multi_vehicle_pileup,clear,2024-02-17,True,0,1,4426.38,paid,4198.08,0,
CM000711,CL002797,VH002503,,PR000018,PR000162,multi_vehicle_pileup,clear,2025-10-31,True,0,1,5043.72,paid,4642.07,0,
CM002289,CL002844,VH003728,PR000106,PR000029,,parking_lot,clear,2023-05-12,False,0,2,3241.65,paid,3076.4,0,
CM001946,CL002318,VH002260,PR000171,PR000205,,single_vehicle,clear,2023-09-21,True,0,2,5919.97,paid,5801.03,0,
CM006608,CL000376,VH002801,,PR000160,,parking_lot,clear,2023-07-08,True,0,0,2624.38,paid,2554.5,0,
CM006759,CL003867,VH000410,PR000156,PR000123,,rear_end_collision,clear,2025-03-06,True,0,0,3238.77,paid,3183.02,0,
CM005911,CL003176,VH003383,,,,parking_lot,clear,2025-05-29,True,1,1,7226.66,paid,7133.24,0,
CM006701,CL002387,VH000181,PR000076,PR000083,,rear_end_collision,snow,2023-11-07,True,0,0,5213.0,paid,4821.94,0,
CM008910,CL001991,VH002249,PR000059,PR000180,,parking_lot,snow,2024-07-22,False,2,0,1423.1,paid,1378.92,1,RING020
CM004343,CL002748,VH002995,PR000156,PR000047,,parking_lot,clear,2024-04-26,True,0,0,3277.75,paid,3118.15,0,
CM005221,CL003854,VH000627,,PR000047,,single_vehicle,clear,2025-01-20,False,0,1,2546.74,paid,2415.57,0,
CM001384,CL002346,VH000012,,PR000138,,multi_vehicle_pileup,rain,2023-06-05,False,0,3,1788.89,paid,1780.77,0,
CM006349,CL003265,VH001979,PR000089,PR000032,,sideswipe,snow,2024-11-05,True,0,1,2242.26,paid,2200.28,0,
CM005034,CL002019,VH000004,,,,sideswipe,snow,2024-02-09,False,0,0,3434.79,paid,3179.31,0,
CM003622,CL001133,VH001377,PR000017,PR000075,,parking_lot,rain,2025-10-23,False,1,1,4604.56,paid,4254.14,0,
CM004826,CL002747,VH001328,PR000247,PR000228,,rear_end_collision,clear,2023-02-06,True,0,2,2920.14,paid,2878.74,0,
CM002612,CL002555,VH003851,PR000212,PR000095,,multi_vehicle_pileup,clear,2024-03-30,False,0,0,4911.77,paid,4763.94,0,
CM001841,CL000633,VH002535,,PR000194,,sideswipe,clear,2023-02-19,True,1,1,1931.44,paid,1930.35,0,
CM005876,CL000415,VH002780,,PR000224,,single_vehicle,clear,2023-05-04,True,0,0,1733.17,paid,1580.65,0,
CM004589,CL000094,VH003796,,PR000121,,multi_vehicle_pileup,rain,2023-09-23,True,0,1,4728.19,paid,4522.8,0,
CM001604,CL002962,VH003760,,PR000203,,sideswipe,rain,2024-10-18,True,1,1,5285.28,paid,5271.19,0,
CM000173,CL002041,VH002645,PR000164,PR000015,PR000126,multi_vehicle_pileup,rain,2024-10-09,True,0,3,3720.32,paid,3701.3,0,
CM004072,CL001637,VH000174,PR000022,PR000173,PR000122,single_vehicle,rain,2024-09-19,True,0,1,3056.77,paid,2788.58,0,
CM003909,CL003605,VH001299,,PR000040,,single_vehicle,clear,2025-01-19,True,0,0,1885.37,paid,1803.78,0,
CM006422,CL003267,VH001362,,,,rear_end_collision,clear,2024-03-04,True,1,1,1879.17,paid,1709.05,0,
CM003910,CL002699,VH001916,PR000010,PR000042,,parking_lot,fog,2025-09-19,True,0,0,4400.58,paid,4281.53,0,
CM007004,CL002234,VH003978,PR000023,PR000205,PR000126,sideswipe,snow,2024-05-17,True,0,0,3800.56,paid,3485.01,0,
CM002987,CL003233,VH000096,PR000231,PR000205,,parking_lot,rain,2025-10-03,True,0,2,1945.6,paid,1911.24,0,
CM007019,CL003687,VH001733,PR000106,PR000012,,sideswipe,rain,2023-11-21,False,0,0,4268.71,paid,4028.83,0,
CM003096,CL000831,VH000878,,PR000165,,single_vehicle,clear,2024-06-10,False,0,0,5561.52,paid,5148.95,0,
CM004865,CL000915,VH000217,PR000227,PR000226,,rear_end_collision,clear,2023-05-31,True,1,3,3099.14,paid,2910.21,0,
CM003888,CL001825,VH001478,PR000017,PR000005,PR000054,sideswipe,clear,2025-03-17,True,0,0,1595.23,paid,1533.27,0,
CM008471,CL003110,VH003716,PR000146,PR000105,,sideswipe,clear,2024-03-27,False,0,0,7393.55,paid,6770.05,1,RING001
CM003394,CL003586,VH003092,,PR000091,,sideswipe,snow,2023-03-26,True,0,1,3643.78,paid,3453.88,0,
CM003685,CL001907,VH002248,PR000010,,,single_vehicle,rain,2023-05-16,False,0,1,3244.28,paid,3221.12,0,
CM003310,CL003915,VH003458,PR000192,PR000182,,sideswipe,clear,2023-08-06,True,1,1,2713.69,paid,2596.51,0,
CM003054,CL001459,VH002889,,PR000210,,sideswipe,snow,2023-10-01,True,1,0,7062.92,paid,6602.2,0,
CM005397,CL003472,VH002848,,PR000242,,single_vehicle,clear,2025-01-19,True,0,2,5635.7,paid,5354.15,0,
CM000534,CL000260,VH003062,PR000114,PR000109,,rear_end_collision,clear,2023-09-19,True,0,1,1885.02,paid,1722.26,0,
CM002889,CL001362,VH001669,PR000023,,,rear_end_collision,rain,2024-05-21,True,0,0,1359.29,paid,1236.51,0,
CM006595,CL001632,VH000619,PR000106,PR000160,,single_vehicle,rain,2025-11-04,False,1,3,7521.3,paid,7359.58,0,
CM007553,CL002502,VH001176,,PR000226,,multi_vehicle_pileup,clear,2023-02-15,True,0,1,11242.04,denied,0.0,0,
CM000066,CL003701,VH001909,,PR000220,,rear_end_collision,rain,2024-04-19,True,0,0,7334.02,paid,6732.44,0,
CM003716,CL000816,VH002711,,PR000015,,sideswipe,clear,2023-10-11,True,0,2,1219.77,paid,1106.59,0,
CM004344,CL000531,VH003014,,PR000194,,parking_lot,rain,2025-09-05,False,0,2,10790.26,paid,10512.28,0,
CM000355,CL000011,VH001382,,PR000092,PR000016,multi_vehicle_pileup,clear,2025-06-06,True,0,1,2513.1,paid,2363.46,0,
CM001929,CL002892,VH001696,PR000106,PR000151,,parking_lot,clear,2023-05-21,True,0,2,6482.05,paid,6185.16,0,
CM005984,CL001176,VH000699,,PR000060,,sideswipe,clear,2023-05-21,True,0,0,2205.18,paid,2180.13,0,
CM006348,CL000151,VH001182,PR000072,PR000027,,sideswipe,clear,2025-03-14,True,1,0,1509.87,paid,1464.99,0,
CM002573,CL003497,VH002341,PR000216,PR000242,,rear_end_collision,fog,2024-05-09,True,0,0,4469.6,paid,4460.32,0,
CM004004,CL002819,VH002975,,PR000087,PR000232,parking_lot,clear,2024-09-28,True,0,0,7676.51,paid,7318.18,0,
CM000473,CL000819,VH000361,,PR000012,,single_vehicle,clear,2025-03-25,True,0,0,9133.6,paid,8251.58,0,
CM005842,CL002447,VH000637,PR000104,PR000178,,single_vehicle,clear,2023-03-06,True,0,2,4157.33,under_review,,0,
CM006402,CL000685,VH002026,PR000239,PR000204,,sideswipe,clear,2023-11-20,True,2,3,4006.99,paid,3808.07,0,
CM008098,CL000981,VH002364,,PR000013,PR000130,rear_end_collision,clear,2025-05-20,False,0,1,5289.73,paid,5173.33,0,
CM007626,CL002256,VH002659,,,,single_vehicle,clear,2025-05-08,True,2,0,3899.72,paid,3800.38,0,
CM001189,CL000276,VH002182,,PR000174,,multi_vehicle_pileup,clear,2023-04-03,False,0,0,2239.67,paid,2174.24,0,
CM000869,CL000587,VH000679,PR000238,PR000134,,multi_vehicle_pileup,snow,2025-08-13,False,1,0,1363.33,paid,1247.15,0,
CM001430,CL002840,VH003091,PR000025,PR000038,,single_vehicle,clear,2025-04-30,True,0,0,3521.7,paid,3217.33,0,
CM000324,CL000270,VH001014,PR000046,PR000052,,sideswipe,clear,2025-02-15,True,0,0,1205.36,paid,1134.08,0,
CM008724,CL002538,VH003410,PR000171,PR000087,,sideswipe,clear,2023-02-26,False,1,0,1802.74,partially_paid,899.97,1,RING011
CM004061,CL002208,VH002055,PR000152,PR000224,,single_vehicle,snow,2024-08-21,False,1,1,6211.1,paid,5590.93,0,
CM008842,CL000855,VH001876,PR000244,PR000083,,single_vehicle,clear,2024-02-11,False,2,0,3941.06,paid,3571.22,1,RING017
CM005582,CL000689,VH002089,,,,single_vehicle,clear,2025-10-19,True,0,1,555.78,paid,513.87,0,
CM006506,CL000710,VH001358,PR000227,PR000138,,sideswipe,clear,2023-11-04,True,1,1,4856.11,paid,4658.76,0,
CM001288,CL001353,VH001888,PR000014,,,multi_vehicle_pileup,fog,2025-04-28,True,0,1,5414.95,paid,5261.32,0,
CM008318,CL000583,VH003096,,PR000134,PR000147,parking_lot,clear,2024-12-08,True,0,1,5597.47,paid,5176.6,0,
CM006674,CL002568,VH002213,PR000085,,,multi_vehicle_pileup,clear,2023-04-06,False,0,1,5535.83,paid,5081.13,0,
CM001394,CL000639,VH001158,,PR000210,,multi_vehicle_pileup,rain,2025-05-07,False,0,1,4330.05,paid,4166.53,0,
CM001076,CL000253,VH002518,,PR000143,,parking_lot,rain,2023-03-31,True,0,1,767.81,under_review,,0,
CM008069,CL003790,VH002146,PR000043,PR000060,,parking_lot,rain,2023-09-10,True,1,0,1301.02,paid,1230.68,0,
CM008889,CL001736,VH002889,PR000235,PR000097,PR000130,multi_vehicle_pileup,snow,2023-04-06,True,1,0,2016.39,denied,0.0,1,RING019
CM007549,CL001004,VH000945,,PR000005,,multi_vehicle_pileup,rain,2023-10-29,True,0,1,6487.27,paid,6398.51,0,
CM005519,CL002062,VH003848,,PR000080,,parking_lot,rain,2023-10-05,False,0,1,8282.79,paid,8059.05,0,
CM004626,CL000341,VH000168,,PR000225,,single_vehicle,clear,2025-08-05,True,0,1,2569.5,paid,2406.73,0,
CM005934,CL001587,VH001929,,PR000042,,single_vehicle,clear,2023-06-18,True,0,0,10203.44,paid,9879.56,0,
CM004036,CL002424,VH000788,PR000189,PR000133,PR000139,single_vehicle,clear,2023-09-17,True,0,1,2747.47,under_review,,0,
CM006994,CL000074,VH000912,PR000049,PR000111,,multi_vehicle_pileup,clear,2023-11-07,True,1,0,3304.38,paid,3148.81,0,
CM000074,CL001411,VH001474,PR000066,,,multi_vehicle_pileup,rain,2023-05-29,True,0,2,2825.16,under_review,,0,
CM008095,CL001450,VH002737,,PR000133,,rear_end_collision,clear,2023-07-29,True,1,0,5204.35,paid,5140.46,0,
CM006553,CL000461,VH003827,,PR000210,,sideswipe,clear,2024-04-08,False,1,1,1949.09,paid,1891.73,0,
CM002923,CL000774,VH000575,,PR000176,,rear_end_collision,rain,2024-05-19,False,0,3,2868.12,paid,2802.95,0,
CM006287,CL002401,VH003331,,PR000027,,parking_lot,clear,2023-01-01,True,1,0,1364.54,paid,1341.01,0,
CM001729,CL003531,VH000823,PR000208,PR000094,,parking_lot,clear,2023-11-26,False,0,0,4486.9,paid,4162.29,0,
CM007841,CL001291,VH002049,,PR000071,,single_vehicle,clear,2023-09-17,True,0,2,1586.12,paid,1473.44,0,
CM006047,CL002005,VH001098,PR000034,PR000055,,single_vehicle,clear,2023-08-14,True,0,1,1086.3,paid,1063.96,0,
CM005186,CL001768,VH000728,PR000149,PR000166,,multi_vehicle_pileup,clear,2025-07-04,False,1,0,6936.74,paid,6756.77,0,
CM002023,CL003451,VH001242,PR000239,PR000163,,rear_end_collision,rain,2024-04-08,False,0,1,2172.62,paid,2153.93,0,
CM002778,CL000590,VH003265,,PR000242,,single_vehicle,rain,2024-03-13,True,1,1,5291.49,paid,4905.9,0,
CM003724,CL002941,VH000432,,PR000180,,parking_lot,snow,2024-12-08,True,0,1,3645.29,paid,3483.21,0,
CM003887,CL000431,VH001750,PR000149,PR000183,,rear_end_collision,fog,2025-12-01,False,0,0,4168.65,paid,4116.88,0,
CM007277,CL001323,VH002683,PR000238,PR000132,,sideswipe,clear,2023-02-16,True,0,0,1474.59,paid,1454.78,0,
CM002116,CL002938,VH000161,,PR000133,,single_vehicle,clear,2025-07-24,True,0,0,5034.7,paid,4813.94,0,
CM004274,CL000217,VH003643,,PR000011,,parking_lot,clear,2023-01-16,True,0,0,2105.03,paid,2007.72,0,
CM008658,CL000352,VH002386,PR000114,PR000243,,single_vehicle,clear,2024-12-24,True,0,0,6030.11,denied,0.0,1,RING009
CM001619,CL003189,VH003712,PR000104,PR000205,,parking_lot,clear,2024-10-26,True,1,2,4411.27,under_review,,0,
CM001560,CL002649,VH000347,PR000082,,,single_vehicle,clear,2023-08-27,True,0,1,3552.65,paid,3254.35,0,
CM003378,CL000083,VH002276,,PR000038,,parking_lot,clear,2025-06-13,False,0,2,2158.12,paid,1960.41,0,
CM008090,CL001280,VH001180,PR000048,PR000027,,multi_vehicle_pileup,clear,2023-04-14,True,0,0,3590.58,paid,3283.57,0,
CM003882,CL003820,VH000613,PR000022,PR000032,,sideswipe,rain,2023-12-17,True,0,1,868.41,paid,865.41,0,
CM004307,CL001215,VH003535,PR000010,PR000179,,single_vehicle,clear,2023-05-14,True,1,2,1372.31,paid,1279.42,0,
CM005268,CL000527,VH003926,,PR000197,,single_vehicle,clear,2023-02-05,True,1,1,6426.39,paid,6208.9,0,
CM002677,CL003505,VH000255,PR000049,PR000145,,rear_end_collision,fog,2024-11-24,True,0,0,2311.67,paid,2246.6,0,
CM001979,CL003645,VH001010,,PR000000,,multi_vehicle_pileup,snow,2025-09-14,True,0,1,5915.22,paid,5788.37,0,
CM000178,CL003957,VH000340,PR000114,PR000132,,single_vehicle,rain,2024-01-30,True,0,1,1789.54,paid,1734.62,0,
CM000133,CL000988,VH003427,PR000234,PR000241,,single_vehicle,rain,2023-06-06,True,0,0,2348.59,paid,2293.31,0,
CM006463,CL002262,VH000410,PR000227,,,single_vehicle,clear,2025-01-19,True,0,0,16769.45,paid,15832.0,0,
CM008234,CL003939,VH001574,PR000192,PR000205,,parking_lot,snow,2025-06-14,False,0,0,2458.64,paid,2391.23,0,
CM007876,CL001430,VH003935,PR000035,PR000241,PR000135,multi_vehicle_pileup,clear,2023-08-28,False,0,1,5789.85,paid,5676.62,0,
