claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id,payout_ratio,claim_year,claim_month,claim_month_name,unpaid_amount
CM001671,CL001239,VH000918,,PR000005,,single_vehicle,snow,2023-09-05,True,0,2,2245.4,under_review,,0,,,2023,9,Sep,
CM002125,CL001485,VH001484,PR000072,PR000011,,rear_end_collision,clear,2024-06-20,True,0,0,677.28,paid,640.45,0,,0.945620718166785,2024,6,Jun,36.82999999999993
CM005939,CL002041,VH002427,,PR000084,,rear_end_collision,snow,2024-01-24,True,0,0,958.02,paid,889.59,0,,0.9285714285714286,2024,1,Jan,68.42999999999995
CM006693,CL001817,VH002078,PR000078,,,sideswipe,snow,2025-06-19,False,1,0,2339.59,paid,2117.66,0,,0.9051414991515606,2025,6,Jun,221.9300000000003
CM006357,CL003244,VH003430,PR000196,,,parking_lot,clear,2024-05-12,False,0,0,3650.89,paid,3482.51,0,,0.9538797389129775,2024,5,May,168.37999999999965
CM003535,CL000120,VH002892,PR000146,PR000133,,parking_lot,clear,2024-09-21,True,1,2,2728.99,paid,2659.88,0,,0.974675612589273,2024,9,Sep,69.10999999999967
CM005222,CL001867,VH001243,PR000017,,,multi_vehicle_pileup,rain,2023-11-03,False,0,1,6345.29,paid,6157.49,0,,0.9704032439809686,2023,11,Nov,187.80000000000018
CM006444,CL002500,VH001623,PR000046,PR000134,,single_vehicle,clear,2025-05-15,True,0,0,656.63,paid,612.02,0,,0.9320621963662945,2025,5,May,44.610000000000014
CM005529,CL003817,VH000420,PR000192,PR000109,,single_vehicle,rain,2024-07-26,True,0,0,2951.67,under_review,,0,,,2024,7,Jul,
CM002922,CL000466,VH003322,PR000187,PR000029,,sideswipe,rain,2025-08-02,True,0,1,493.03,paid,459.1,0,,0.9311806583777864,2025,8,Aug,33.92999999999995
CM001079,CL003401,VH001052,PR000113,PR000173,,parking_lot,rain,2024-10-18,False,1,0,3273.96,paid,2972.71,0,,0.9079860474776723,2024,10,Oct,301.25
CM001898,CL001036,VH000380,PR000004,PR000207,,multi_vehicle_pileup,rain,2024-04-27,True,0,1,2224.65,paid,2036.26,0,,0.9153170161598453,2024,4,Apr,188.3900000000001
CM008517,CL002142,VH002339,PR000214,PR000115,PR000147,rear_end_collision,snow,2023-11-25,True,0,0,7524.62,under_review,,1,RING004,,2023,11,Nov,
CM003196,CL003335,VH003655,PR000082,PR000132,,multi_vehicle_pileup,fog,2023-06-14,True,0,0,1709.65,paid,1584.29,0,,0.9266750504489222,2023,6,Jun,125.36000000000013
CM000909,CL002663,VH001301,PR000078,PR000097,PR000054,parking_lot,fog,2025-05-23,True,0,3,4662.34,paid,4586.91,0,,0.9838214287246317,2025,5,May,75.43000000000029
CM008792,CL002226,VH003437,PR000106,PR000203,PR000230,single_vehicle,rain,2024-01-01,True,0,1,3405.54,denied,0.0,1,RING015,0.0,2024,1,Jan,3405.54
CM000430,CL001890,VH003701,PR000227,PR000050,,rear_end_collision,clear,2025-08-27,True,0,2,5168.76,paid,4825.98,0,,0.9336823532143105,2025,8,Aug,342.78000000000065
CM002522,CL002326,VH000873,PR000149,PR000038,,sideswipe,clear,2023-09-04,True,0,0,4345.84,paid,3964.3,0,,0.9122056955617326,2023,9,Sep,381.53999999999996
CM008904,CL000140,VH002889,PR000235,PR000097,PR000130,sideswipe,clear,2023-02-08,False,2,1,2237.86,denied,0.0,1,RING019,0.0,2023,2,Feb,2237.86
CM007844,CL002078,VH003818,,PR000165,,parking_lot,clear,2023-08-09,False,0,2,1906.98,under_review,,0,,,2023,8,Aug,
CM004679,CL002270,VH002417,,PR000041,,single_vehicle,fog,2023-10-15,False,1,2,4862.15,paid,4493.68,0,,0.9242166531267033,2023,10,Oct,368.46999999999935
CM001154,CL003597,VH000203,,PR000181,,parking_lot,clear,2024-10-10,True,0,0,3091.17,under_review,,0,,,2024,10,Oct,
CM005228,CL003227,VH001933,PR000049,PR000204,,rear_end_collision,clear,2024-02-22,True,0,2,10371.1,paid,10102.95,0,,0.9741444976906982,2024,2,Feb,268.14999999999964
CM001923,CL003177,VH001632,,PR000075,,single_vehicle,snow,2023-07-23,False,0,2,4160.4,paid,4122.09,0,,0.990791750793193,2023,7,Jul,38.30999999999949
CM003078,CL001344,VH001119,,PR000084,,multi_vehicle_pileup,clear,2025-01-15,True,0,0,184.88,denied,0.0,0,,0.0,2025,1,Jan,184.88
CM008520,CL001563,VH002339,PR000214,PR000115,PR000147,single_vehicle,clear,2023-12-24,True,0,1,3292.58,denied,0.0,1,RING004,0.0,2023,12,Dec,3292.58
CM008442,CL001442,VH003622,PR000146,PR000105,,sideswipe,fog,2024-01-30,True,2,0,7999.58,paid,7843.16,1,RING001,0.9804464734398556,2024,1,Jan,156.42000000000007
CM005538,CL000221,VH000864,,PR000163,,parking_lot,rain,2023-02-07,True,0,2,431.96,denied,0.0,0,,0.0,2023,2,Feb,431.96
CM000638,CL002148,VH002354,,PR000087,,sideswipe,snow,2023-07-31,True,0,1,5133.02,paid,4877.93,0,,0.950304109471617,2023,7,Jul,255.09000000000015
CM008619,CL001237,VH000847,PR000046,PR000201,PR000230,sideswipe,clear,2025-01-28,False,0,0,2103.03,paid,1996.46,1,RING008,0.9493254970209649,2025,1,Jan,106.57000000000016
CM006672,CL001174,VH002998,PR000192,,,rear_end_collision,rain,2025-11-18,True,1,0,2709.38,paid,2493.85,0,,0.9204504351549062,2025,11,Nov,215.5300000000002
CM000234,CL001934,VH001297,PR000146,PR000099,,parking_lot,clear,2024-12-17,True,0,0,5497.84,paid,4989.04,0,,0.9074545639742153,2024,12,Dec,508.8000000000002
CM000731,CL001192,VH002030,PR000051,,PR000130,parking_lot,snow,2025-05-29,True,0,0,5055.86,paid,4613.72,0,,0.9125490025435832,2025,5,May,442.1399999999994
CM002019,CL003819,VH001929,PR000004,PR000204,,multi_vehicle_pileup,clear,2023-11-19,True,0,0,2809.12,paid,2683.47,0,,0.9552706897533747,2023,11,Nov,125.65000000000009
CM006999,CL003109,VH000840,PR000234,PR000047,PR000230,parking_lot,snow,2025-01-10,False,0,1,10090.91,paid,9710.49,0,,0.9623007241170519,2025,1,Jan,380.4200000000001
CM006638,CL003355,VH001844,PR000247,PR000243,,parking_lot,clear,2024-06-17,False,1,0,3343.36,paid,3068.66,0,,0.9178371458652372,2024,6,Jun,274.7000000000003
CM004661,CL003103,VH000311,,,,parking_lot,rain,2025-12-12,False,1,1,4399.37,paid,4340.97,0,,0.9867253720419061,2025,12,Dec,58.399999999999636
CM005826,CL001848,VH001581,PR000112,PR000160,,single_vehicle,fog,2023-08-05,True,0,2,2962.19,paid,2949.32,0,,0.9956552415611423,2023,8,Aug,12.86999999999989
CM006837,CL001326,VH003973,PR000021,PR000055,PR000030,multi_vehicle_pileup,rain,2024-06-01,True,0,0,3138.61,paid,3127.57,0,,0.9964825193318061,2024,6,Jun,11.039999999999964
CM002167,CL000152,VH002421,,PR000037,,multi_vehicle_pileup,clear,2025-08-06,True,0,1,3804.65,paid,3625.02,0,,0.9527867215118342,2025,8,Aug,179.6300000000001
CM008448,CL002009,VH003622,PR000146,PR000105,,parking_lot,clear,2024-02-01,True,0,0,7984.46,denied,0.0,1,RING001,0.0,2024,2,Feb,7984.46
CM002671,CL002231,VH002929,,PR000209,,parking_lot,snow,2024-01-11,True,0,0,1884.69,paid,1728.58,0,,0.9171694018644976,2024,1,Jan,156.11000000000013
CM002587,CL002284,VH002592,PR000088,PR000005,,multi_vehicle_pileup,clear,2023-06-10,False,0,1,1119.65,paid,1014.68,0,,0.9062474880543026,2023,6,Jun,104.97000000000014
CM006413,CL001809,VH002296,PR000198,PR000018,,single_vehicle,snow,2023-01-19,False,0,0,1891.06,paid,1868.38,0,,0.9880067263862596,2023,1,Jan,22.679999999999836
CM005720,CL000931,VH003463,PR000190,PR000184,,rear_end_collision,fog,2024-11-28,False,0,1,10477.55,paid,9999.89,0,,0.9544110980143259,2024,11,Nov,477.65999999999985
CM005730,CL002527,VH003838,PR000081,PR000150,,single_vehicle,clear,2024-08-15,True,0,1,5536.38,paid,5535.46,0,,0.9998338264353241,2024,8,Aug,0.9200000000000728
CM006233,CL001620,VH002280,PR000068,PR000221,,rear_end_collision,rain,2023-02-12,True,0,0,2317.94,paid,2107.02,0,,0.9090054099760995,2023,2,Feb,210.92000000000007
CM007560,CL000447,VH001041,,PR000154,,single_vehicle,clear,2024-01-31,True,0,0,2003.81,paid,1943.26,0,,0.9697825642151702,2024,1,Jan,60.549999999999955
CM001298,CL000160,VH002199,PR000068,,,rear_end_collision,rain,2025-09-26,False,1,1,7883.91,paid,7571.82,0,,0.9604143121877342,2025,9,Sep,312.09000000000015
CM000102,CL002018,VH002210,PR000003,PR000105,,single_vehicle,rain,2025-01-09,False,1,0,7571.37,paid,6853.18,0,,0.905143983189304,2025,1,Jan,718.1899999999996
CM000320,CL003172,VH002635,,PR000201,,sideswipe,clear,2024-08-11,True,2,1,5663.85,paid,5573.88,0,,0.984115045419635,2024,8,Aug,89.97000000000025
CM003012,CL002960,VH000118,,PR000090,,sideswipe,clear,2025-01-06,True,1,1,2911.77,paid,2867.19,0,,0.984689724806561,2025,1,Jan,44.57999999999993
CM000626,CL002778,VH001980,PR000189,PR000194,,parking_lot,clear,2023-03-18,True,1,1,4137.36,paid,3922.5,0,,0.9480683334300134,2023,3,Mar,214.85999999999967
CM007053,CL003113,VH002187,,,,single_vehicle,clear,2025-07-28,True,0,0,3570.2,paid,3531.97,0,,0.9892919164192482,2025,7,Jul,38.23000000000002
CM003593,CL000138,VH000321,,PR000092,,sideswipe,clear,2024-01-01,True,1,1,2430.74,paid,2372.62,0,,0.9760895858874252,2024,1,Jan,58.11999999999989
CM003669,CL003543,VH002841,PR000085,PR000157,,parking_lot,clear,2023-01-21,True,1,1,2547.45,under_review,,0,,,2023,1,Jan,
CM006775,CL000741,VH000370,,PR000069,,rear_end_collision,rain,2024-09-17,False,0,0,2695.86,paid,2650.2,0,,0.9830629186975584,2024,9,Sep,45.66000000000031
CM008210,CL000496,VH000309,,PR000047,,parking_lot,clear,2024-12-29,False,0,1,1336.26,paid,1297.99,0,,0.9713603640010178,2024,12,Dec,38.26999999999998
CM004218,CL002897,VH001130,,PR000099,PR000193,parking_lot,rain,2023-03-07,True,0,2,3915.8,paid,3775.68,0,,0.9642167628581643,2023,3,Mar,140.12000000000035
CM002817,CL002309,VH000854,PR000106,,,sideswipe,clear,2024-01-12,True,0,1,1175.91,paid,1170.4,0,,0.9953142672483438,2024,1,Jan,5.509999999999991
CM000335,CL002540,VH000781,PR000198,PR000199,,sideswipe,clear,2025-06-09,False,1,0,4180.4,under_review,,0,,,2025,6,Jun,
CM007227,CL002990,VH002439,,PR000169,,sideswipe,fog,2023-12-18,True,1,1,5714.75,paid,5710.78,0,,0.9993053064438514,2023,12,Dec,3.9700000000002547
CM001528,CL002313,VH002011,PR000035,PR000107,,sideswipe,clear,2023-06-17,True,0,0,9491.81,paid,9245.87,0,,0.9740892411457879,2023,6,Jun,245.9399999999987
CM006525,CL000443,VH000939,PR000212,PR000013,,parking_lot,clear,2023-09-21,True,0,2,3705.92,paid,3691.87,0,,0.9962087686728262,2023,9,Sep,14.050000000000182
CM004856,CL003878,VH003680,PR000159,PR000024,PR000053,multi_vehicle_pileup,clear,2024-11-26,True,0,0,4735.95,paid,4269.81,0,,0.9015741297944447,2024,11,Nov,466.1399999999994
CM002964,CL000938,VH002167,,PR000079,,parking_lot,rain,2025-01-12,True,0,0,4383.65,paid,4140.99,0,,0.9446443032632624,2025,1,Jan,242.65999999999985
CM000462,CL001972,VH002206,PR000043,PR000067,,parking_lot,clear,2024-04-13,False,1,1,1343.48,paid,1258.27,0,,0.9365751630094977,2024,4,Apr,85.21000000000004
CM004152,CL002704,VH002305,PR000186,PR000047,,multi_vehicle_pileup,clear,2023-06-21,True,0,2,3292.48,under_review,,0,,,2023,6,Jun,
CM008655,CL001476,VH002386,PR000114,PR000243,,single_vehicle,clear,2025-01-02,False,1,0,5335.04,denied,0.0,1,RING009,0.0,2025,1,Jan,5335.04
CM004025,CL000106,VH002907,PR000003,PR000000,,rear_end_collision,rain,2023-05-11,False,0,0,10329.9,paid,9637.68,0,,0.9329887026979933,2023,5,May,692.2199999999993
CM002743,CL002955,VH001222,PR000113,PR000174,,single_vehicle,clear,2025-07-25,True,0,1,2470.87,paid,2279.81,0,,0.9226750092072833,2025,7,Jul,191.05999999999995
CM000009,CL003802,VH002491,PR000035,PR000246,,parking_lot,fog,2024-04-01,True,1,0,1597.86,paid,1569.7,0,,0.9823764284730828,2024,4,Apr,28.159999999999854
CM003946,CL000209,VH003652,,PR000038,,parking_lot,clear,2024-06-09,False,2,1,9266.2,paid,8583.46,0,,0.9263193110444409,2024,6,Jun,682.7400000000016
CM000100,CL002236,VH001861,PR000106,PR000109,,multi_vehicle_pileup,clear,2023-04-17,False,0,2,13131.09,paid,12864.9,0,,0.979728263228719,2023,4,Apr,266.1900000000005
CM006154,CL002250,VH000233,,PR000131,,multi_vehicle_pileup,fog,2025-11-04,True,1,2,959.25,denied,0.0,0,,0.0,2025,11,Nov,959.25
CM002482,CL003463,VH001145,,PR000111,PR000237,single_vehicle,clear,2023-06-19,True,0,0,6639.56,paid,6053.13,0,,0.9116763761454072,2023,6,Jun,586.4300000000003
CM007118,CL000223,VH002799,PR000070,,,multi_vehicle_pileup,fog,2025-02-12,False,0,1,3951.73,paid,3649.09,0,,0.9234158204128319,2025,2,Feb,302.6399999999999
CM001373,CL003626,VH001945,PR000049,PR000132,,single_vehicle,clear,2023-05-17,True,1,3,3232.71,paid,3022.01,0,,0.9348224863968622,2023,5,May,210.69999999999982
CM007110,CL003530,VH001364,,,,multi_vehicle_pileup,clear,2023-05-25,True,0,1,2290.1,paid,2286.71,0,,0.9985197152962754,2023,5,May,3.3899999999998727
CM003396,CL002446,VH001941,,PR000166,,single_vehicle,snow,2023-04-14,False,0,1,953.13,paid,935.16,0,,0.9811463284127033,2023,4,Apr,17.970000000000027
CM000032,CL002002,VH002294,PR000106,,,multi_vehicle_pileup,rain,2024-10-28,True,0,0,6810.19,paid,6637.34,0,,0.9746189166528394,2024,10,Oct,172.84999999999945
CM001791,CL002624,VH001217,,PR000121,,rear_end_collision,snow,2023-10-22,False,1,0,7452.65,paid,7392.51,0,,0.9919303871777154,2023,10,Oct,60.13999999999942
CM003899,CL001012,VH002254,,PR000161,,rear_end_collision,clear,2024-03-29,True,1,0,2745.63,paid,2607.12,0,,0.9495525617071491,2024,3,Mar,138.51000000000022
CM005616,CL002110,VH001374,PR000006,PR000090,,multi_vehicle_pileup,rain,2023-09-24,True,0,1,3139.18,paid,3076.57,0,,0.9800553010658836,2023,9,Sep,62.60999999999967
CM002868,CL000026,VH001296,,PR000132,,rear_end_collision,rain,2025-06-06,True,0,2,5546.02,under_review,,0,,,2025,6,Jun,
CM003056,CL002116,VH003473,,PR000166,,single_vehicle,clear,2023-03-04,True,0,0,2791.4,paid,2547.4,0,,0.9125886651859282,2023,3,Mar,244.0
CM003870,CL000863,VH000174,,,,rear_end_collision,clear,2024-04-26,False,0,0,5840.63,paid,5716.83,0,,0.9788036564548687,2024,4,Apr,123.80000000000018
CM006220,CL003499,VH003957,,PR000183,,single_vehicle,clear,2023-10-03,True,1,1,7899.76,under_review,,0,,,2023,10,Oct,
CM003173,CL001152,VH001965,,PR000086,,sideswipe,clear,2024-09-09,True,1,1,4621.15,paid,4608.7,0,,0.997305865423109,2024,9,Sep,12.449999999999818
CM006035,CL003215,VH002855,PR000010,PR000173,,single_vehicle,clear,2025-04-25,True,0,0,3644.0,paid,3383.52,0,,0.9285181119648738,2025,4,Apr,260.48
CM006720,CL000368,VH003770,PR000057,PR000211,,sideswipe,fog,2025-05-30,True,0,0,1727.55,paid,1678.77,0,,0.9717634800729357,2025,5,May,48.77999999999997
CM001069,CL000553,VH003166,PR000036,PR000165,,single_vehicle,clear,2024-11-05,True,0,1,3352.04,paid,3152.19,0,,0.9403795897423659,2024,11,Nov,199.8499999999999
CM006756,CL000166,VH002488,,PR000083,,rear_end_collision,clear,2023-10-15,True,0,0,1580.19,paid,1427.83,0,,0.9035812149171935,2023,10,Oct,152.36000000000013
CM004526,CL003602,VH002634,,PR000140,,single_vehicle,clear,2024-07-09,True,0,0,1872.2,paid,1850.16,0,,0.9882277534451448,2024,7,Jul,22.039999999999964
CM008394,CL001035,VH003624,PR000235,PR000194,PR000122,parking_lot,clear,2023-03-01,False,0,0,8125.05,paid,7402.08,0,,0.9110196244946185,2023,3,Mar,722.9700000000003
CM002909,CL002269,VH000213,PR000158,PR000203,,parking_lot,fog,2025-06-04,True,0,2,7213.59,paid,6987.77,0,,0.9686951989231437,2025,6,Jun,225.8199999999997
CM001150,CL000354,VH002452,PR000168,PR000032,,multi_vehicle_pileup,snow,2025-07-27,True,0,1,1210.85,under_review,,0,,,2025,7,Jul,
CM008782,CL001459,VH002962,PR000156,PR000174,PR000122,multi_vehicle_pileup,clear,2023-06-15,False,2,1,5409.66,paid,5042.74,1,RING014,0.9321731864849178,2023,6,Jun,366.9200000000001
CM002884,CL001050,VH001528,PR000065,PR000071,,sideswipe,rain,2023-10-09,True,0,0,8498.17,paid,8152.89,0,,0.9593700761458055,2023,10,Oct,345.27999999999975
CM006389,CL002989,VH000844,,PR000205,,single_vehicle,clear,2024-08-11,False,0,1,3520.11,paid,3210.99,0,,0.9121845624142426,2024,8,Aug,309.12000000000035
CM008604,CL000962,VH003018,PR000112,PR000060,PR000139,rear_end_collision,clear,2023-08-19,True,1,0,3489.04,partially_paid,1741.8,1,RING007,0.4992204159310297,2023,8,Aug,1747.24
CM007602,CL000605,VH002211,,PR000220,,rear_end_collision,snow,2025-11-29,True,0,1,3450.11,paid,3427.23,0,,0.993368327386663,2025,11,Nov,22.88000000000011
CM008401,CL003701,VH000400,PR000114,PR000013,PR000030,multi_vehicle_pileup,clear,2024-03-11,False,0,0,2859.02,paid,2612.68,1,RING000,0.9138376086910899,2024,3,Mar,246.34000000000015
CM004976,CL000736,VH003743,PR000216,PR000097,,parking_lot,clear,2025-04-28,True,0,0,8791.94,paid,8619.59,0,,0.9803968179946633,2025,4,Apr,172.35000000000036
CM001091,CL000561,VH003111,PR000118,PR000174,,parking_lot,clear,2023-09-05,True,0,1,3231.69,under_review,,0,,,2023,9,Sep,
CM006195,CL002908,VH002792,,PR000138,,sideswipe,clear,2025-05-21,True,0,1,785.17,paid,760.97,0,,0.9691786492097254,2025,5,May,24.199999999999932
CM001468,CL003719,VH003318,PR000039,,,sideswipe,clear,2025-06-25,True,0,1,6000.68,paid,5786.83,0,,0.9643623722644766,2025,6,Jun,213.85000000000036
CM004828,CL000178,VH002462,,PR000097,,single_vehicle,clear,2025-01-12,True,1,0,2264.55,paid,2075.43,0,,0.9164867192157381,2025,1,Jan,189.12000000000035
CM007958,CL000186,VH000134,PR000077,PR000069,,sideswipe,snow,2023-01-12,True,2,2,6399.22,paid,6324.76,0,,0.9883642068877144,2023,1,Jan,74.46000000000004
CM003775,CL002374,VH003193,PR000136,PR000038,,multi_vehicle_pileup,clear,2023-01-15,True,0,0,4587.67,under_review,,0,,,2023,1,Jan,
CM005000,CL003116,VH002110,PR000014,,,single_vehicle,clear,2024-06-21,True,0,1,596.18,paid,548.76,0,,0.9204602636787548,2024,6,Jun,47.41999999999996
CM008134,CL001355,VH001552,PR000233,PR000133,,sideswipe,rain,2023-03-21,False,0,0,2176.2,paid,2056.26,0,,0.9448855803694515,2023,3,Mar,119.9399999999996
CM002456,CL000162,VH001832,,PR000210,,parking_lot,rain,2023-05-03,False,0,0,8209.16,paid,7757.08,0,,0.944929810114555,2023,5,May,452.0799999999999
CM005900,CL000198,VH002781,PR000234,PR000220,,parking_lot,clear,2025-12-21,True,0,1,954.08,paid,885.4,0,,0.9280144222706691,2025,12,Dec,68.68000000000006
CM004513,CL003737,VH001258,PR000127,PR000058,,rear_end_collision,rain,2023-05-29,True,0,0,2005.7,paid,1879.6,0,,0.9371291818317794,2023,5,May,126.10000000000014
CM004631,CL001812,VH002630,,PR000134,,sideswipe,clear,2024-01-01,True,1,2,1634.59,paid,1529.7,0,,0.9358310034932308,2024,1,Jan,104.88999999999987
CM007035,CL002433,VH001115,PR000072,PR000050,,parking_lot,clear,2023-09-27,True,2,0,2941.68,paid,2906.71,0,,0.9881122351853363,2023,9,Sep,34.9699999999998
CM006736,CL002040,VH001431,,,PR000155,rear_end_collision,clear,2025-01-29,True,0,0,5206.91,paid,5064.13,0,,0.9725787463197944,2025,1,Jan,142.77999999999975
CM003214,CL003099,VH003351,,PR000107,,multi_vehicle_pileup,clear,2025-09-26,True,0,2,5487.61,paid,5481.75,0,,0.9989321398568777,2025,9,Sep,5.859999999999673
CM004484,CL001335,VH001826,PR000043,PR000211,,multi_vehicle_pileup,rain,2023-09-03,True,2,0,5022.65,paid,4781.8,0,,0.9520472260659215,2023,9,Sep,240.84999999999945
CM003606,CL000686,VH003012,PR000106,PR000137,,multi_vehicle_pileup,clear,2025-08-19,True,0,0,2868.46,paid,2773.32,0,,0.9668323769548818,2025,8,Aug,95.13999999999987
CM001057,CL003237,VH001120,,PR000094,,single_vehicle,clear,2023-08-10,True,1,0,1132.01,paid,1073.14,0,,0.9479951590533654,2023,8,Aug,58.86999999999989
CM006065,CL000206,VH003233,PR000208,PR000160,,multi_vehicle_pileup,fog,2023-08-17,True,0,3,6203.59,denied,0.0,0,,0.0,2023,8,Aug,6203.59
CM004837,CL002534,VH003445,PR000010,PR000140,,rear_end_collision,fog,2024-05-05,True,1,1,3487.16,under_review,,0,,,2024,5,May,
CM007325,CL000782,VH003850,PR000195,,,sideswipe,clear,2023-07-31,True,0,1,2450.56,paid,2213.75,0,,0.9033649451553931,2023,7,Jul,236.80999999999995
CM002037,CL003621,VH002085,PR000068,PR000138,,parking_lot,rain,2025-03-30,True,0,2,6071.24,paid,5695.95,0,,0.9381856095295195,2025,3,Mar,375.28999999999996
CM008811,CL002536,VH001695,PR000106,PR000203,PR000230,parking_lot,fog,2024-02-02,True,0,0,5932.97,under_review,,1,RING015,,2024,2,Feb,
CM000466,CL002800,VH002081,PR000206,PR000084,,sideswipe,clear,2023-03-19,False,0,0,503.5,paid,460.15,0,,0.9139026812313803,2023,3,Mar,43.35000000000002
CM000790,CL000274,VH000168,,PR000161,,sideswipe,clear,2024-06-28,True,0,0,7343.89,paid,6639.51,0,,0.9040862540152426,2024,6,Jun,704.3800000000001
CM002532,CL002495,VH002893,PR000167,PR000145,,single_vehicle,rain,2025-08-24,True,0,1,960.6,paid,906.92,0,,0.944118259421195,2025,8,Aug,53.680000000000064
CM000292,CL000287,VH000886,PR000223,PR000115,PR000030,single_vehicle,rain,2025-10-29,True,0,0,1860.52,paid,1677.99,0,,0.9018930191559349,2025,10,Oct,182.52999999999997
CM001227,CL001286,VH003494,,,PR000020,multi_vehicle_pileup,fog,2024-07-06,True,0,0,3297.1,paid,3184.02,0,,0.9657031937156896,2024,7,Jul,113.07999999999993
CM001484,CL002230,VH003354,PR000085,PR000133,,single_vehicle,clear,2025-01-23,True,0,3,2039.21,paid,1922.88,0,,0.9429533986200539,2025,1,Jan,116.32999999999993
CM006324,CL003372,VH003003,PR000238,,,multi_vehicle_pileup,rain,2024-11-20,True,0,1,1981.22,paid,1821.69,0,,0.9194789069361303,2024,11,Nov,159.52999999999997
CM001088,CL003976,VH001973,PR000238,PR000109,,parking_lot,snow,2023-01-17,True,1,0,825.81,paid,787.5,0,,0.9536091837105388,2023,1,Jan,38.309999999999945
CM005021,CL002522,VH002987,,PR000067,PR000100,multi_vehicle_pileup,clear,2025-08-15,True,0,2,3183.48,paid,3038.42,0,,0.9544335130109188,2025,8,Aug,145.05999999999995
CM008796,CL000019,VH003437,PR000106,PR000203,PR000230,rear_end_collision,snow,2024-01-17,True,3,0,8368.45,denied,0.0,1,RING015,0.0,2024,1,Jan,8368.45
CM006881,CL003559,VH000489,,,,rear_end_collision,clear,2023-06-19,True,0,1,4550.65,paid,4264.39,0,,0.9370947007570348,2023,6,Jun,286.2599999999993
CM006280,CL002801,VH001111,PR000074,PR000009,,sideswipe,fog,2025-01-02,True,0,1,11143.33,paid,10110.99,0,,0.9073580339090739,2025,1,Jan,1032.3400000000001
CM001146,CL002749,VH000892,,PR000201,PR000007,sideswipe,clear,2024-07-17,True,0,2,5053.49,paid,4654.62,0,,0.9210703889787059,2024,7,Jul,398.8699999999999
