vehicle_id,make,model,model_year,vehicle_type,fuel_type,market_value,vin_hash
VH001024,Toyota,Corolla,2015,sedan,gasoline,4652.81,oe69185403lM189544
VH001025,Kia,Forte,2015,sedan,gasoline,4863.95,UO07616883vc259705
VH001026,BMW,X5,2013,suv,gasoline,10602.12,XS39066021RY992732
VH001027,BMW,3 Series,2020,sedan,gasoline,18564.88,Ut09476083Kh088806
VH001028,Honda,Civic,2017,sedan,electric,6836.01,LG67525132BB138732
VH001029,Chevrolet,Equinox,2018,suv,gasoline,9565.55,JW84777869mn560898
VH001030,Kia,Forte,2018,sedan,gasoline,6898.39,qD39115669jN372617
VH001031,Toyota,Highlander,2017,suv,gasoline,11571.15,qM59817707ob779163
VH001032,Ford,Explorer,2012,suv,gasoline,4821.86,FO17322676Cd376654
VH001033,Chevrolet,Malibu,2010,sedan,gasoline,3120.0,zk24982036NB145073
VH001034,Chevrolet,Silverado,2017,truck,gasoline,10567.14,XH16566424Jy774096
VH001035,Chevrolet,Cruze,2015,sedan,gasoline,4645.13,hL53128410gY844484
VH001036,Chevrolet,Equinox,2016,suv,gasoline,6408.72,jB50470842sO423890
VH001037,Toyota,Highlander,2024,suv,hybrid,29546.69,jN00894662sb440670
VH001038,Toyota,Highlander,2008,suv,gasoline,4560.0,yT04785172cA141751
VH001039,Nissan,Sentra,2020,sedan,gasoline,8982.38,wu31524028ry674537
VH001040,Toyota,Highlander,2023,suv,gasoline,23613.02,vq09546957Fp090982
VH001041,Ford,Escape,2010,suv,gasoline,3490.43,FI39775044OR487834
VH001042,Kia,Sportage,2023,suv,gasoline,17139.8,NN52845434Bd825555
VH001043,Nissan,Altima,2020,sedan,gasoline,12184.44,Zd31119752LN214355
VH001044,Hyundai,Sonata,2008,sedan,gasoline,3240.0,PN94047944nZ964550
VH001045,Toyota,Camry,2012,sedan,gasoline,4497.11,af39245785aG903858
VH001046,Nissan,Rogue,2018,suv,gasoline,10697.8,IO75199842ws694092
VH001047,Hyundai,Tucson,2014,suv,gasoline,5639.09,Ss45888634bM526581
VH001048,Hyundai,Sonata,2010,sedan,gasoline,3240.0,eg98217515vv635153
VH001049,Toyota,RAV4,2014,suv,gasoline,5428.46,st52911495Lo286880
VH001050,Hyundai,Tucson,2013,suv,hybrid,4828.16,Uk57986258eb282249
VH001051,Toyota,RAV4,2017,suv,gasoline,7708.3,XY51808986bN861324
VH001052,BMW,X5,2013,suv,gasoline,9282.69,vx39664735xY329554
VH001053,Nissan,Sentra,2017,sedan,gasoline,5544.87,Yj24235110Ul006572
VH001054,Toyota,Highlander,2022,suv,gasoline,19962.01,MR18683246Ug765763
VH001055,Kia,Soul,2015,suv,gasoline,4861.86,Mj16759775cb588466
VH001056,BMW,7 Series,2012,sedan,gasoline,14214.24,VO49890643YT425222
VH001057,Ford,F-150,2013,truck,gasoline,7451.27,YI13738093RV480448
VH001058,Ford,Escape,2018,suv,gasoline,9794.9,cS87211451ot015938
VH001059,Honda,Pilot,2015,suv,gasoline,8994.14,ih43170430nD474884
VH001060,Honda,Odyssey,2018,minivan,electric,12081.39,ti25278965JJ743404
VH001061,Hyundai,Accent,2013,sedan,gasoline,3145.24,jW96925766He967773
VH001062,Kia,Forte,2017,sedan,electric,5591.18,kF29667060IG020254
VH001063,Ford,Mustang,2021,sedan,hybrid,14017.38,AZ02378273rj993802
VH001064,BMW,5 Series,2010,sedan,electric,6720.0,sG75134309XH881428
VH001065,BMW,5 Series,2022,sedan,hybrid,27731.66,da37446453oT324885
VH001066,Honda,CR-V,2022,suv,hybrid,18985.76,Ve11302791hZ245984
VH001067,Nissan,Frontier,2021,truck,gasoline,16397.4,vR54444104yb543483
VH001068,Kia,Forte,2013,sedan,gasoline,3403.87,Ex71420829pG190646
VH001069,Honda,Pilot,2009,suv,electric,4800.0,Tz09560397hb833533
VH001070,Kia,Sportage,2018,suv,gasoline,8633.59,Pk44372500rH027472
VH001071,Kia,Optima,2015,sedan,gasoline,5541.4,pj72709487YB719739
VH001072,Ford,Mustang,2016,sedan,gasoline,8201.92,yY55644636nr954127
VH001073,Toyota,Highlander,2008,suv,gasoline,4560.0,nk85116448uT107284
VH001074,Hyundai,Elantra,2009,sedan,gasoline,2640.0,Oj40124246FR424025
VH001075,Ford,Mustang,2017,sedan,gasoline,9315.09,Be79876796kD747690
VH001076,Hyundai,Elantra,2012,sedan,gasoline,2885.69,kl90440945Zo863087
VH001077,Toyota,Corolla,2021,sedan,gasoline,9813.14,VF38727689xF354755
VH001078,Toyota,Camry,2020,sedan,gasoline,10462.25,BL75876406gf889920
VH001079,BMW,X3,2008,suv,gasoline,5640.0,Ik12940399Pg198149
VH001080,Nissan,Altima,2015,sedan,gasoline,5095.62,PE62482542uA540867
VH001081,BMW,7 Series,2019,sedan,gasoline,33387.39,mC67073931bR492419
VH001082,Honda,Civic,2021,sedan,hybrid,12448.05,mg99932495sp641137
VH001083,Nissan,Pathfinder,2023,suv,gasoline,24388.02,og95346467wZ255971
VH001084,BMW,X3,2011,suv,gasoline,5663.11,aw33060704kk770736
VH001085,Toyota,Camry,2014,sedan,gasoline,5294.63,kA35256713OZ496755
VH001086,Kia,Soul,2023,suv,gasoline,14477.0,Sv79295986Ec878354
VH001087,Nissan,Sentra,2016,sedan,hybrid,4713.41,wx91943926gw191385
VH001088,Chevrolet,Tahoe,2024,suv,gasoline,44978.76,FW24683867HL507189
VH001089,Hyundai,Tucson,2011,suv,gasoline,3958.3,vE27416066aP086822
VH001090,Chevrolet,Malibu,2015,sedan,gasoline,6224.9,Pd15346602QY614623
VH001091,Hyundai,Accent,2013,sedan,electric,3301.7,MI46801797Sd982187
VH001092,Ford,Escape,2015,suv,gasoline,6707.08,Bt28681187pz088635
VH001093,Chevrolet,Tahoe,2012,suv,gasoline,7250.39,DT14860839iH634200
VH001094,Toyota,Highlander,2008,suv,gasoline,4560.0,ls23716189td807597
VH001095,Honda,CR-V,2017,suv,gasoline,7669.28,cz45301656oY731772
VH001096,Ford,Escape,2018,suv,gasoline,10893.46,Oq44636343pS899442
VH001097,BMW,3 Series,2023,sedan,gasoline,32737.6,fs91774027jE748166
VH001098,Hyundai,Accent,2018,sedan,gasoline,6444.37,hx96022901Qb197033
VH001099,BMW,3 Series,2019,sedan,gasoline,18861.31,vr45184105zc267834
VH001100,Toyota,Camry,2018,sedan,gasoline,8014.52,Rq41652222SR608949
VH001101,BMW,7 Series,2023,sedan,diesel,61414.88,Xf56823575hv852910
VH001102,BMW,5 Series,2017,sedan,gasoline,17070.11,hp78010284kR295079
VH001103,Ford,Explorer,2023,suv,gasoline,22600.43,Bl83742854aI987000
VH001104,Ford,F-150,2014,truck,gasoline,8070.86,cG15810970Xo969300
VH001105,Ford,Mustang,2022,sedan,gasoline,20642.82,RW85190910kR444893
VH001106,Hyundai,Sonata,2013,sedan,gasoline,4890.94,WP02496230Dz038314
VH001107,Ford,Mustang,2012,sedan,gasoline,4139.54,YN78230378Xv624634
VH001108,Toyota,RAV4,2010,suv,gasoline,3600.0,Iv72940555vJ470437
VH001109,Chevrolet,Tahoe,2013,suv,gasoline,9494.94,Vm17168307ay549222
VH001110,Ford,Mustang,2011,sedan,hybrid,3840.0,yp60958333li432041
VH001111,Hyundai,Accent,2016,sedan,electric,4230.39,zE50928702WN715136
VH001112,Hyundai,Tucson,2011,suv,hybrid,3931.9,OA23263093ZC166757
VH001113,Honda,Pilot,2012,suv,hybrid,5169.06,Xn62797598mc307109
VH001114,BMW,3 Series,2019,sedan,gasoline,14536.61,XH42915556Gt676449
VH001115,Ford,F-150,2016,truck,hybrid,10502.67,DD47155522bv774773
VH001116,BMW,X3,2021,suv,hybrid,22798.52,gt34397445WL907250
VH001117,BMW,X3,2023,suv,gasoline,34986.46,Im26167160QW482293
VH001118,Honda,CR-V,2011,suv,electric,3720.0,Tp60104198gQ863301
VH001119,Nissan,Frontier,2015,truck,hybrid,6291.43,DO74349415FD364122
VH001120,Chevrolet,Cruze,2010,sedan,gasoline,2452.97,gy60321686gG245556
VH001121,Kia,Forte,2017,sedan,gasoline,5825.4,dy36478122cp624425
VH001122,Honda,Odyssey,2009,minivan,electric,4440.0,gt80816757az169536
VH001123,Chevrolet,Silverado,2017,truck,gasoline,12249.99,pj04455688yd396616
VH001124,BMW,X5,2019,suv,gasoline,26184.09,Eq90502380PH841621
VH001125,Kia,Sorento,2008,suv,gasoline,3960.0,AK18248386HH905882
VH001126,Nissan,Rogue,2019,suv,gasoline,10710.16,AI41184732yG580869
VH001127,Nissan,Sentra,2008,sedan,gasoline,2520.0,rW91380675OV418875
VH001128,Hyundai,Tucson,2020,suv,gasoline,12415.08,AE56804239Vj738159
VH001129,BMW,7 Series,2017,sedan,gasoline,25827.54,ar04692011JM080179
VH001130,Kia,Sportage,2014,suv,gasoline,5111.48,eW25266328Ba054557
VH001131,Hyundai,Santa Fe,2009,suv,gasoline,3960.0,rI29207453iF308458
VH001132,Nissan,Sentra,2024,sedan,hybrid,14217.44,hl49473068zx329680
VH001133,Toyota,Corolla,2018,sedan,gasoline,8547.2,iV87831209Xe521476
VH001134,Toyota,Corolla,2018,sedan,gasoline,8240.93,rj62632822Ct330174
VH001135,Toyota,RAV4,2015,suv,gasoline,5800.26,Md92702342TP021911
VH001136,BMW,7 Series,2021,sedan,hybrid,42575.62,YE34295832Af351525
VH001137,Toyota,Camry,2014,sedan,gasoline,5002.41,LQ54092656Di795128
VH001138,Nissan,Altima,2008,sedan,gasoline,3120.0,cz22929998wh963298
VH001139,Kia,Sportage,2021,suv,gasoline,14224.21,WF65250459ev339248
VH001140,BMW,X5,2021,suv,gasoline,30953.96,QU21365314AF940123
VH001141,Ford,Focus,2012,sedan,gasoline,3192.76,kr25466184jj524537
VH001142,Ford,Escape,2020,suv,gasoline,12489.76,Sx28115871AV233067
VH001143,Ford,F-150,2022,truck,gasoline,23945.53,BH57364927sP718959
VH001144,Chevrolet,Silverado,2013,truck,gasoline,7460.51,yf74644337KS126686
VH001145,Honda,CR-V,2023,suv,electric,20598.76,WC12143779yR766908
VH001146,Toyota,Camry,2009,sedan,gasoline,3360.0,TF35371036cR743810
VH001147,Ford,Focus,2008,sedan,gasoline,2520.0,tY47086773sZ477290
VH001148,Honda,Pilot,2013,suv,gasoline,6371.29,WJ08864198AT398271
VH001149,Ford,Focus,2019,sedan,gasoline,7605.98,qz68111391qM988419
VH001150,Honda,CR-V,2020,suv,gasoline,12836.68,PY26044885Kk996818
VH001151,Hyundai,Santa Fe,2024,suv,gasoline,26485.32,nj23934311ME498442
VH001152,Toyota,Camry,2012,sedan,gasoline,4024.61,gL13372645Ta337301
VH001153,Nissan,Sentra,2016,sedan,electric,4672.94,US45347822cg661092
VH001154,Chevrolet,Malibu,2017,sedan,diesel,6536.59,qd23898537ZP609867
VH001155,Nissan,Pathfinder,2016,suv,hybrid,9988.59,mt97431125QC046311
VH001156,Ford,Escape,2023,suv,gasoline,16955.49,oe63651432Hb944798
VH001157,Chevrolet,Equinox,2011,suv,gasoline,3480.0,rB44454640LU843534
VH001158,Kia,Sorento,2019,suv,gasoline,12778.74,Qh92852944Dl854500
VH001159,Honda,CR-V,2011,suv,gasoline,4009.52,ch65588496kO220091
VH001160,Toyota,Corolla,2024,sedan,gasoline,18285.96,NK14742161Sp044787
VH001161,Ford,Explorer,2015,suv,gasoline,8289.03,cw53810715Dh259693
VH001162,Chevrolet,Tahoe,2012,suv,gasoline,7703.97,Mk65691899hs753036
VH001163,Toyota,Corolla,2013,sedan,gasoline,4249.64,gl98545285pd438729
VH001164,Toyota,Tacoma,2015,truck,gasoline,6357.39,lp24793555EG840069
VH001165,Toyota,Highlander,2011,suv,gasoline,4945.34,Je64135679vh644622
VH001166,BMW,X5,2022,suv,gasoline,40299.99,Ww04234043lk821246
VH001167,Nissan,Rogue,2023,suv,gasoline,20099.19,Qu13204110ud129668
VH001168,BMW,5 Series,2023,sedan,hybrid,41473.67,cT91784248oH759503
VH001169,Hyundai,Tucson,2011,suv,gasoline,3511.31,AZ84708464bB156684
VH001170,Toyota,RAV4,2015,suv,gasoline,5939.84,az55894202uy605844
VH001171,Chevrolet,Silverado,2012,truck,gasoline,6215.49,am30209429nc009879
VH001172,BMW,7 Series,2010,sedan,gasoline,10560.0,rc17575267JL794936
VH001173,Toyota,Highlander,2020,suv,gasoline,15600.08,mh34357814XT203700
VH001174,Hyundai,Tucson,2021,suv,electric,15726.02,Sw15752491io142109
VH001175,Chevrolet,Cruze,2016,sedan,gasoline,5177.47,Vg11911761ai714873
VH001176,Chevrolet,Cruze,2010,sedan,gasoline,2400.0,Ur34508851uj927562
VH001177,Toyota,RAV4,2013,suv,gasoline,5222.0,nX20688158xZ463155
VH001178,Chevrolet,Cruze,2014,sedan,hybrid,4144.68,WB29611751QD505107
VH001179,Hyundai,Sonata,2012,sedan,gasoline,3609.9,jj43933183aN588032
VH001180,Chevrolet,Equinox,2024,suv,gasoline,23358.29,cq52090073vR561714
VH001181,Chevrolet,Cruze,2017,sedan,gasoline,5845.28,TD40928554ac284523
VH001182,Chevrolet,Malibu,2020,sedan,gasoline,12697.77,qN29390940KU442895
VH001183,BMW,5 Series,2016,sedan,gasoline,15104.56,Nj63769582za838244
VH001184,Chevrolet,Malibu,2022,sedan,gasoline,13831.76,kZ31566614QO527430
VH001185,Chevrolet,Tahoe,2016,suv,gasoline,13470.85,Dp74626509Cx008689
VH001186,Ford,Escape,2024,suv,gasoline,20902.29,EO42138283xC217327
VH001187,BMW,X3,2013,suv,gasoline,8436.36,rz40533628UL768874
VH001188,Hyundai,Sonata,2017,sedan,gasoline,8590.18,Gt15486574aF438753
VH001189,BMW,5 Series,2013,sedan,gasoline,8071.9,kb31162535zC550549
VH001190,Chevrolet,Equinox,2015,suv,gasoline,5585.94,ij69828864dY897805
VH001191,Honda,Pilot,2023,suv,gasoline,26310.7,uc09676839lc563990
VH001192,Chevrolet,Malibu,2015,sedan,gasoline,6358.79,pi23115493KR451484
VH001193,Toyota,Highlander,2017,suv,gasoline,9456.19,FR26652467tZ762983
VH001194,Hyundai,Tucson,2018,suv,gasoline,9112.82,Zj76842859Co311777
VH001195,BMW,3 Series,2015,sedan,hybrid,10374.21,Iw27754613ru995459
VH001196,Nissan,Altima,2014,sedan,gasoline,5618.55,ph15124029fU549970
VH001197,Ford,Explorer,2023,suv,electric,28013.3,jL98086146Bq786135
VH001198,Kia,Sportage,2022,suv,gasoline,14839.63,pj48356441If452578
VH001199,Ford,Explorer,2021,suv,hybrid,20319.95,AC49809151Os271084
VH001200,Honda,Accord,2018,sedan,gasoline,10393.05,xY36433109mV686340
VH001201,Toyota,Highlander,2013,suv,gasoline,6717.73,aa33315849vI846638
VH001202,Honda,Odyssey,2023,minivan,gasoline,22726.43,nl30715833JH661136
VH001203,Chevrolet,Equinox,2024,suv,hybrid,19023.53,nr08912664fT807923
VH001204,Hyundai,Sonata,2022,sedan,gasoline,17494.67,MS33225086cS456632
VH001205,Nissan,Frontier,2015,truck,electric,7941.81,Pv89954938aD317127
VH001206,Honda,Odyssey,2015,minivan,gasoline,8684.96,ME76774791ek223046
VH001207,BMW,3 Series,2015,sedan,gasoline,8779.54,zi09218921Xq786569
VH001208,BMW,X3,2014,suv,gasoline,8002.65,yd55803655Fo882043
VH001209,Honda,Pilot,2024,suv,gasoline,27671.09,Pj21565915aE039046
VH001210,Chevrolet,Malibu,2019,sedan,electric,9654.28,et09024736Xr118959
VH001211,Ford,Explorer,2014,suv,gasoline,7218.62,ES12462794my243961
VH001212,Toyota,Highlander,2008,suv,gasoline,4560.0,lA12079259kx033919
VH001213,Kia,Forte,2013,sedan,hybrid,3401.29,LR95282813Mp620901
VH001214,Honda,Odyssey,2011,minivan,gasoline,5034.86,jb93701650Se721671
VH001215,Kia,Forte,2023,sedan,gasoline,12823.21,Eo84929644vg840391
VH001216,Toyota,Camry,2018,sedan,gasoline,9594.05,zI71060447vR239709
VH001217,Honda,CR-V,2008,suv,gasoline,3720.0,EX68291174tL931086
VH001218,Ford,F-150,2009,truck,gasoline,5040.0,Fi18397183dx503070
VH001219,Kia,Soul,2016,suv,hybrid,5271.28,DS20672611uf082618
VH001220,Kia,Soul,2015,suv,gasoline,4060.54,Jj61800264kL877502
VH001221,Honda,CR-V,2017,suv,gasoline,9726.22,rD67481456zr069587
VH001222,Chevrolet,Tahoe,2016,suv,gasoline,12576.4,NK40761273ZP971660
VH001223,Toyota,Tacoma,2020,truck,gasoline,14969.8,NL49890689kX162948
VH001224,Toyota,Camry,2011,sedan,electric,3599.7,JL01024683ns084380
VH001225,Kia,Optima,2023,sedan,hybrid,15972.32,fR39997840eY114415
VH001226,Chevrolet,Cruze,2022,sedan,gasoline,12055.68,Az64966567ev859717
VH001227,Honda,Odyssey,2012,minivan,gasoline,5898.6,VK26769923Sa861243
VH001228,Toyota,RAV4,2014,suv,gasoline,5373.45,Lj20830640GO511363
VH001229,Kia,Optima,2017,sedan,gasoline,6896.94,pA57707880gi460205
VH001230,Chevrolet,Cruze,2013,sedan,gasoline,3575.5,tA64661484Xm335048
VH001231,Kia,Soul,2015,suv,gasoline,3780.26,rP63966383TW566800
VH001232,Hyundai,Elantra,2022,sedan,gasoline,11755.22,zz10168154ys703131
VH001233,Hyundai,Santa Fe,2012,suv,electric,4621.57,km09952293Jo111845
VH001234,Toyota,RAV4,2017,suv,gasoline,9447.84,xQ33274926tZ416175
VH001235,Kia,Sportage,2020,suv,diesel,11893.56,mP87838542nI975837
VH001236,Ford,Focus,2013,sedan,gasoline,2937.93,TG91327919sI321451
VH001237,Toyota,Camry,2018,sedan,gasoline,9301.73,fH70566595fL995978
VH001238,Ford,Focus,2022,sedan,gasoline,13530.32,BT82491072gk995315
VH001239,Toyota,Tacoma,2022,truck,gasoline,18058.36,zD91768006fM191323
VH001240,Nissan,Pathfinder,2013,suv,gasoline,5028.68,eZ48167462vj346622
VH001241,Chevrolet,Tahoe,2024,suv,gasoline,41490.67,TH39363661sT414174
VH001242,Kia,Sportage,2016,suv,gasoline,7128.53,Pd33740850hv603854
VH001243,Chevrolet,Silverado,2012,truck,electric,5940.79,Qr56850192cE098540
VH001244,Chevrolet,Silverado,2015,truck,gasoline,7924.14,WX85321438xb033830
VH001245,BMW,7 Series,2024,sedan,gasoline,72773.93,hJ24195460aU710665
VH001246,Hyundai,Elantra,2014,sedan,gasoline,3604.53,su82134922NN218936
VH001247,Hyundai,Tucson,2010,suv,gasoline,3480.0,zi38447133xv376632
VH001248,Chevrolet,Tahoe,2018,suv,gasoline,19404.24,BH47721087cN618295
VH001249,Honda,CR-V,2015,suv,gasoline,6682.59,ii64557662Mu914164
VH001250,Nissan,Frontier,2020,truck,gasoline,15139.07,RY00722725UB115153
VH001251,Kia,Sorento,2015,suv,gasoline,7802.41,li47731351vl336079
VH001252,Kia,Sorento,2019,suv,gasoline,11948.94,VG46569297Ul580549
VH001253,Hyundai,Santa Fe,2019,suv,hybrid,14240.19,YN09810858Yv531173
VH001254,Honda,Pilot,2009,suv,gasoline,4800.0,nd50355591mx369913
VH001255,Kia,Optima,2020,sedan,gasoline,9917.53,CB45656999Sw544309
VH001256,Hyundai,Santa Fe,2009,suv,gasoline,3960.0,Mu11305836BH923181
VH001257,Nissan,Sentra,2015,sedan,electric,4340.92,wq17214706AJ898120
VH001258,Honda,Odyssey,2022,minivan,gasoline,22966.2,zh40922100jv607440
VH001259,BMW,5 Series,2024,sedan,gasoline,45029.4,bf25053505ol332560
VH001260,Ford,F-150,2013,truck,gasoline,6143.49,CF89833633nw267485
VH001261,Ford,Explorer,2011,suv,gasoline,4774.05,sF97695541ke661036
VH001262,Hyundai,Santa Fe,2021,suv,gasoline,17485.47,zL84946046nk695719
VH001263,Chevrolet,Malibu,2017,sedan,gasoline,6364.29,zk84598134Ht016555
VH001264,BMW,X5,2014,suv,gasoline,13122.12,eJ93426549XD453294
VH001265,Toyota,Corolla,2014,sedan,gasoline,4494.21,Ue40453409Ri130880
VH001266,BMW,7 Series,2010,sedan,gasoline,10560.0,xt62224644WU851680
VH001267,Ford,Focus,2014,sedan,gasoline,3788.04,qb24749726Dn161875
VH001268,Nissan,Frontier,2016,truck,gasoline,6990.76,sY34284816uv014460
VH001269,Ford,F-150,2008,truck,hybrid,5040.0,fg60538098Ro286957
VH001270,Ford,Explorer,2012,suv,gasoline,6360.5,Yw09611687OK767368
VH001271,Ford,Explorer,2014,suv,electric,8288.69,oj65551713VY562421
VH001272,Nissan,Rogue,2015,suv,gasoline,5348.47,eh21713555gE154340
VH001273,Toyota,RAV4,2019,suv,gasoline,10138.45,Ss62298852Ja854196
VH001274,Toyota,Tacoma,2022,truck,diesel,18268.78,cb17393463LA932018
VH001275,Toyota,Tacoma,2018,truck,gasoline,10078.05,ex96636848jO503576
VH001276,Chevrolet,Cruze,2024,sedan,hybrid,13741.27,ab16420527Rw151752
VH001277,Kia,Sorento,2015,suv,gasoline,7846.98,sv65291030ry662983
VH001278,BMW,5 Series,2017,sedan,gasoline,17783.42,Fv13853118PB917440
VH001279,Honda,Pilot,2019,suv,gasoline,17106.2,vR89136804bJ272412
VH001280,Chevrolet,Equinox,2012,suv,gasoline,4439.07,WH42759272Hj885722
VH001281,Chevrolet,Silverado,2012,truck,gasoline,6675.1,Fc97458816Nc092617
VH001282,Honda,CR-V,2017,suv,gasoline,8116.89,eE47562272fV031890
VH001283,Ford,Mustang,2012,sedan,gasoline,4596.94,jQ25001762yj359386
VH001284,Chevrolet,Silverado,2015,truck,gasoline,9292.7,GI73867501ya617460
VH001285,Nissan,Altima,2019,sedan,gasoline,10838.48,dP71751895ul403795
VH001286,Kia,Sportage,2022,suv,diesel,15523.76,VB74876650QJ365658
VH001287,Kia,Sorento,2016,suv,gasoline,7562.18,Yc92967039PS226474
VH001288,BMW,5 Series,2012,sedan,gasoline,7497.44,lP93014981Vk109128
VH001289,Kia,Forte,2017,sedan,gasoline,6598.8,du25499278la888506
VH001290,Ford,Focus,2018,sedan,gasoline,7134.98,qp14041848aD778021
VH001291,Kia,Optima,2015,sedan,gasoline,5280.03,NW19905405zi538883
VH001292,Ford,Escape,2014,suv,gasoline,4952.14,uE58566496py344067
VH001293,Chevrolet,Equinox,2023,suv,gasoline,20687.04,Sp36678542UG954366
VH001294,Kia,Sorento,2016,suv,gasoline,8184.48,Ry54679151zF201078
VH001295,Honda,Accord,2012,sedan,gasoline,3589.53,yr46962659qE944900
VH001296,Hyundai,Accent,2020,sedan,gasoline,7821.53,HF66333704gZ004663
VH001297,Toyota,RAV4,2015,suv,gasoline,7220.88,qo07916292Zp691091
VH001298,Ford,Mustang,2013,sedan,hybrid,4982.19,bI89751859vr519520
VH001299,Toyota,RAV4,2009,suv,gasoline,3600.0,mg74187074wk905659
VH001300,Kia,Sorento,2021,suv,gasoline,15027.43,ob80290377JT387704
VH001301,Honda,Accord,2011,sedan,gasoline,3480.0,Cu29006452Pc755905
VH001302,Ford,Focus,2019,sedan,gasoline,8224.72,ME08794271lH812156
VH001303,Nissan,Rogue,2020,suv,gasoline,10815.62,KX06060443Qf353840
VH001304,Toyota,Tacoma,2017,truck,gasoline,9497.41,Mg75949266UX890860
VH001305,Chevrolet,Tahoe,2014,suv,gasoline,10119.88,uf04960205YB596505
VH001306,Ford,Focus,2024,sedan,gasoline,15151.39,EK78852828XH686583
VH001307,Hyundai,Accent,2013,sedan,hybrid,3032.15,GD32428329IF414846
VH001308,Nissan,Rogue,2010,suv,gasoline,3480.0,mK98078036fc776750
VH001309,Toyota,Corolla,2010,sedan,gasoline,2765.2,bJ41708693gM997757
VH001310,Nissan,Frontier,2018,truck,gasoline,8959.82,BB71433874Tc233931
VH001311,Kia,Forte,2012,sedan,gasoline,2822.44,wt86134068wo743452
VH001312,Chevrolet,Tahoe,2012,suv,gasoline,7144.09,kT69807543Vi594125
VH001313,Honda,CR-V,2024,suv,gasoline,22076.44,Jf92938520Ox633923
VH001314,Chevrolet,Silverado,2022,truck,hybrid,24058.47,Je29913368RX925445
VH001315,Honda,Odyssey,2021,minivan,gasoline,18256.58,bc73061484XG059620
VH001316,Ford,Focus,2023,sedan,gasoline,13296.56,Sb99128500Aj753202
VH001317,Honda,CR-V,2024,suv,gasoline,21076.94,Cf58231658Dg813857
VH001318,Chevrolet,Cruze,2022,sedan,gasoline,11675.99,Qx77165540ke516303
VH001319,Kia,Optima,2023,sedan,gasoline,15776.06,hE19381576kv638998
VH001320,BMW,3 Series,2020,sedan,hybrid,20463.45,Kc19026579wd332493
VH001321,Honda,Civic,2018,sedan,hybrid,8171.42,PB70994616ph919360
VH001322,Ford,Explorer,2023,suv,hybrid,28065.28,yP23124413GS650396
VH001323,Kia,Soul,2010,suv,gasoline,2400.0,cF11517894cs737467
VH001324,Nissan,Pathfinder,2021,suv,gasoline,18285.54,gb39060750KH924940
VH001325,Chevrolet,Equinox,2016,suv,gasoline,6708.58,aj09570387Mm706714
VH001326,Toyota,Corolla,2018,sedan,gasoline,6636.37,ns49888312YV966964
VH001327,Nissan,Altima,2009,sedan,gasoline,3120.0,EE51467481Dp385255
VH001328,Honda,Odyssey,2011,minivan,gasoline,5098.7,UV36195701ll454189
VH001329,Honda,CR-V,2021,suv,gasoline,17532.5,Qo02384610xe567553
VH001330,Hyundai,Elantra,2020,sedan,gasoline,9356.16,bt92368069PM157628
VH001331,Chevrolet,Malibu,2019,sedan,gasoline,10389.57,DH25636694Db206741
VH001332,Honda,Pilot,2021,suv,hybrid,20278.37,Nq12107086VS876893
VH001333,Toyota,RAV4,2015,suv,gasoline,5730.04,NI41221638Dj257625
VH001334,Toyota,Tacoma,2018,truck,gasoline,12305.56,VW39974676WM741628
VH001335,Toyota,Tacoma,2017,truck,gasoline,9497.28,Ds07183016md574815
VH001336,Toyota,Highlander,2021,suv,gasoline,19959.28,iE23183567ft045661
VH001337,Nissan,Frontier,2014,truck,gasoline,6446.32,hQ29086441dZ257530
VH001338,Chevrolet,Silverado,2023,truck,gasoline,31043.97,uW10152549cX268388
VH001339,Honda,CR-V,2022,suv,hybrid,16481.24,Gf84186248xg526521
VH001340,Hyundai,Santa Fe,2013,suv,gasoline,6138.54,Xx43727017tt921950
VH001341,BMW,5 Series,2014,sedan,electric,10346.89,aJ01132206oI187445
VH001342,Ford,Focus,2015,sedan,gasoline,4917.72,RZ89951526rR607494
VH001343,BMW,7 Series,2023,sedan,gasoline,60830.02,yz84728581Le490865
